DATE_TIME,OPEN,HIGH,LOW,CLOSE,S&P500_Close,vix_close
2007-01-18 00:00:00,1.29372,1.29385,1.29342,1.29343,1426.369995,10.850000381469728
2007-01-18 01:00:00,1.29342,1.29476,1.29342,1.29463,1426.369995,10.850000381469728
2007-01-18 02:00:00,1.29465,1.29602,1.29465,1.29552,1426.369995,10.850000381469728
2007-01-18 03:00:00,1.29553,1.29739,1.29549,1.29716,1426.369995,10.850000381469728
2007-01-18 04:00:00,1.29713,1.29756,1.29615,1.29686,1426.369995,10.850000381469728
2007-01-18 05:00:00,1.29686,1.29698,1.29622,1.29633,1426.369995,10.850000381469728
2007-01-18 06:00:00,1.29632,1.29652,1.2956,1.296,1426.369995,10.850000381469728
2007-01-18 07:00:00,1.29605,1.29712,1.29533,1.2962,1426.369995,10.850000381469728
2007-01-18 08:00:00,1.29618,1.29713,1.29548,1.29578,1426.369995,10.850000381469728
2007-01-18 09:00:00,1.29568,1.29587,1.29421,1.29514,1426.369995,10.850000381469728
2007-01-18 10:00:00,1.29515,1.29534,1.29339,1.29427,1426.369995,10.850000381469728
2007-01-18 11:00:00,1.29427,1.29484,1.2936,1.29375,1426.369995,10.850000381469728
2007-01-18 12:00:00,1.29375,1.29385,1.29152,1.29232,1426.369995,10.850000381469728
2007-01-18 13:00:00,1.2923,1.29285,1.28962,1.29172,1426.369995,10.850000381469728
2007-01-18 14:00:00,1.29171,1.29611,1.29163,1.29366,1426.369995,10.850000381469728
2007-01-18 15:00:00,1.29369,1.29624,1.29369,1.29483,1426.369995,10.850000381469728
2007-01-18 16:00:00,1.29468,1.29559,1.29363,1.29408,1426.369995,10.850000381469728
2007-01-18 17:00:00,1.29402,1.29528,1.29324,1.29498,1426.369995,10.850000381469728
2007-01-18 18:00:00,1.29503,1.29528,1.29426,1.29509,1426.369995,10.850000381469728
2007-01-18 19:00:00,1.29511,1.29598,1.2948,1.29581,1426.369995,10.850000381469728
2007-01-18 20:00:00,1.29583,1.29674,1.29563,1.29629,1426.369995,10.850000381469728
2007-01-18 21:00:00,1.29631,1.29641,1.29578,1.29631,1426.369995,10.850000381469728
2007-01-18 22:00:00,1.29636,1.29661,1.2959,1.29605,1426.369995,10.850000381469728
2007-01-18 23:00:00,1.29605,1.29632,1.29574,1.29594,1426.369995,10.850000381469728
2007-01-19 00:00:00,1.29594,1.29668,1.29548,1.29653,1430.5,10.399999618530272
2007-01-19 01:00:00,1.29654,1.29717,1.29646,1.29705,1430.5,10.399999618530272
2007-01-19 02:00:00,1.29705,1.29873,1.29695,1.29836,1430.5,10.399999618530272
2007-01-19 03:00:00,1.29836,1.29956,1.29776,1.29952,1430.5,10.399999618530272
2007-01-19 04:00:00,1.29949,1.29999,1.29919,1.29982,1430.5,10.399999618530272
2007-01-19 05:00:00,1.29982,1.30006,1.29927,1.29934,1430.5,10.399999618530272
2007-01-19 06:00:00,1.29943,1.29972,1.29812,1.29888,1430.5,10.399999618530272
2007-01-19 07:00:00,1.29892,1.2994,1.29757,1.29848,1430.5,10.399999618530272
2007-01-19 08:00:00,1.29849,1.29881,1.29741,1.29841,1430.5,10.399999618530272
2007-01-19 09:00:00,1.29836,1.29847,1.29657,1.29673,1430.5,10.399999618530272
2007-01-19 10:00:00,1.29675,1.29732,1.29533,1.29608,1430.5,10.399999618530272
2007-01-19 11:00:00,1.29608,1.29646,1.29534,1.29578,1430.5,10.399999618530272
2007-01-19 12:00:00,1.29583,1.29656,1.29551,1.29625,1430.5,10.399999618530272
2007-01-19 13:00:00,1.29624,1.29648,1.29471,1.29507,1430.5,10.399999618530272
2007-01-19 14:00:00,1.29508,1.29523,1.29307,1.29309,1430.5,10.399999618530272
2007-01-19 15:00:00,1.29314,1.29445,1.29136,1.29436,1430.5,10.399999618530272
2007-01-19 16:00:00,1.29444,1.29657,1.29384,1.29657,1430.5,10.399999618530272
2007-01-19 17:00:00,1.29658,1.29698,1.29568,1.29648,1430.5,10.399999618530272
2007-01-19 18:00:00,1.29645,1.29694,1.29603,1.29684,1430.5,10.399999618530272
2007-01-19 19:00:00,1.29683,1.29684,1.29611,1.29643,1430.5,10.399999618530272
2007-01-19 20:00:00,1.29642,1.29647,1.29571,1.29576,1430.5,10.399999618530272
2007-01-19 21:00:00,1.29575,1.29629,1.29521,1.29521,1430.5,10.399999618530272
2007-01-22 00:00:00,1.29584,1.29691,1.29559,1.29672,1422.949951,10.770000457763672
2007-01-22 01:00:00,1.29687,1.29715,1.29663,1.29696,1422.949951,10.770000457763672
2007-01-22 02:00:00,1.29712,1.29733,1.29665,1.29723,1422.949951,10.770000457763672
2007-01-22 03:00:00,1.29723,1.29746,1.29719,1.2974,1422.949951,10.770000457763672
2007-01-22 04:00:00,1.29739,1.29754,1.29694,1.29718,1422.949951,10.770000457763672
2007-01-22 05:00:00,1.29718,1.29722,1.2966,1.29679,1422.949951,10.770000457763672
2007-01-22 06:00:00,1.29682,1.29723,1.29633,1.29661,1422.949951,10.770000457763672
2007-01-22 07:00:00,1.29665,1.29779,1.29641,1.29688,1422.949951,10.770000457763672
2007-01-22 08:00:00,1.29691,1.29741,1.2965,1.2967,1422.949951,10.770000457763672
2007-01-22 09:00:00,1.29671,1.29741,1.29532,1.29541,1422.949951,10.770000457763672
2007-01-22 10:00:00,1.2954,1.29594,1.29384,1.29422,1422.949951,10.770000457763672
2007-01-22 11:00:00,1.2942,1.29552,1.29409,1.29496,1422.949951,10.770000457763672
2007-01-22 12:00:00,1.29494,1.29494,1.2923,1.29319,1422.949951,10.770000457763672
2007-01-22 13:00:00,1.29317,1.29418,1.29285,1.2939,1422.949951,10.770000457763672
2007-01-22 14:00:00,1.29391,1.29458,1.29353,1.29421,1422.949951,10.770000457763672
2007-01-22 15:00:00,1.29418,1.29584,1.29316,1.29552,1422.949951,10.770000457763672
2007-01-22 16:00:00,1.29553,1.29662,1.29516,1.29561,1422.949951,10.770000457763672
2007-01-22 17:00:00,1.29562,1.29562,1.29475,1.29495,1422.949951,10.770000457763672
2007-01-22 18:00:00,1.29496,1.29525,1.29424,1.29439,1422.949951,10.770000457763672
2007-01-22 19:00:00,1.2944,1.29561,1.29439,1.29521,1422.949951,10.770000457763672
2007-01-22 20:00:00,1.2952,1.29523,1.29452,1.29472,1422.949951,10.770000457763672
2007-01-22 21:00:00,1.29472,1.29502,1.29462,1.29492,1422.949951,10.770000457763672
2007-01-22 22:00:00,1.29487,1.29501,1.29425,1.29434,1422.949951,10.770000457763672
2007-01-22 23:00:00,1.29433,1.29519,1.29433,1.29489,1422.949951,10.770000457763672
2007-01-23 00:00:00,1.29494,1.29512,1.29354,1.29422,1427.98999,10.34000015258789
2007-01-23 01:00:00,1.29423,1.29433,1.29372,1.29398,1427.98999,10.34000015258789
2007-01-23 02:00:00,1.29403,1.29455,1.29286,1.29321,1427.98999,10.34000015258789
2007-01-23 03:00:00,1.29316,1.2943,1.29302,1.29406,1427.98999,10.34000015258789
2007-01-23 04:00:00,1.29404,1.2945,1.29352,1.29422,1427.98999,10.34000015258789
2007-01-23 05:00:00,1.29422,1.29434,1.29366,1.29424,1427.98999,10.34000015258789
2007-01-23 06:00:00,1.29424,1.29493,1.29344,1.29436,1427.98999,10.34000015258789
2007-01-23 07:00:00,1.29436,1.29727,1.29403,1.29674,1427.98999,10.34000015258789
2007-01-23 08:00:00,1.29676,1.29856,1.29668,1.29736,1427.98999,10.34000015258789
2007-01-23 09:00:00,1.29735,1.29864,1.29715,1.29833,1427.98999,10.34000015258789
2007-01-23 10:00:00,1.29834,1.30222,1.29834,1.30058,1427.98999,10.34000015258789
2007-01-23 11:00:00,1.30059,1.30285,1.30057,1.30259,1427.98999,10.34000015258789
2007-01-23 12:00:00,1.30256,1.30398,1.30191,1.30346,1427.98999,10.34000015258789
2007-01-23 13:00:00,1.30346,1.30436,1.30245,1.30274,1427.98999,10.34000015258789
2007-01-23 14:00:00,1.30271,1.30343,1.3016,1.30254,1427.98999,10.34000015258789
2007-01-23 15:00:00,1.30245,1.30431,1.30244,1.30316,1427.98999,10.34000015258789
2007-01-23 16:00:00,1.30317,1.30365,1.30197,1.3024,1427.98999,10.34000015258789
2007-01-23 17:00:00,1.30242,1.303,1.30133,1.30215,1427.98999,10.34000015258789
2007-01-23 18:00:00,1.30214,1.30233,1.30059,1.30115,1427.98999,10.34000015258789
2007-01-23 19:00:00,1.30116,1.30255,1.3011,1.30207,1427.98999,10.34000015258789
2007-01-23 20:00:00,1.30207,1.30291,1.30189,1.30261,1427.98999,10.34000015258789
2007-01-23 21:00:00,1.30262,1.30297,1.30232,1.30258,1427.98999,10.34000015258789
2007-01-23 22:00:00,1.30263,1.30273,1.30158,1.3021,1427.98999,10.34000015258789
2007-01-23 23:00:00,1.30212,1.30265,1.30189,1.30202,1427.98999,10.34000015258789
2007-01-24 00:00:00,1.30202,1.30312,1.30198,1.30255,1440.130005,9.890000343322754
2007-01-24 01:00:00,1.30245,1.30264,1.30204,1.30215,1440.130005,9.890000343322754
2007-01-24 02:00:00,1.30218,1.30313,1.30218,1.30272,1440.130005,9.890000343322754
2007-01-24 03:00:00,1.30267,1.30331,1.30267,1.30312,1440.130005,9.890000343322754
2007-01-24 04:00:00,1.30312,1.30361,1.30298,1.30339,1440.130005,9.890000343322754
2007-01-24 05:00:00,1.3034,1.3035,1.30212,1.30254,1440.130005,9.890000343322754
2007-01-24 06:00:00,1.30252,1.30284,1.3008,1.3021,1440.130005,9.890000343322754
2007-01-24 07:00:00,1.30205,1.30272,1.30064,1.30142,1440.130005,9.890000343322754
2007-01-24 08:00:00,1.30146,1.30151,1.29741,1.29788,1440.130005,9.890000343322754
2007-01-24 09:00:00,1.29785,1.30156,1.29752,1.30117,1440.130005,9.890000343322754
2007-01-24 10:00:00,1.30116,1.30156,1.29958,1.30057,1440.130005,9.890000343322754
2007-01-24 11:00:00,1.30056,1.3008,1.29987,1.30048,1440.130005,9.890000343322754
2007-01-24 12:00:00,1.3004,1.30138,1.30028,1.30115,1440.130005,9.890000343322754
2007-01-24 13:00:00,1.30114,1.3012,1.29871,1.29911,1440.130005,9.890000343322754
2007-01-24 14:00:00,1.2991,1.29971,1.29762,1.29915,1440.130005,9.890000343322754
2007-01-24 15:00:00,1.29911,1.29963,1.29537,1.29635,1440.130005,9.890000343322754
2007-01-24 16:00:00,1.29637,1.29694,1.29487,1.29626,1440.130005,9.890000343322754
2007-01-24 17:00:00,1.29623,1.29623,1.29494,1.29565,1440.130005,9.890000343322754
2007-01-24 18:00:00,1.29565,1.29595,1.29537,1.29577,1440.130005,9.890000343322754
2007-01-24 19:00:00,1.2958,1.29647,1.29524,1.29601,1440.130005,9.890000343322754
2007-01-24 20:00:00,1.29597,1.29612,1.29529,1.29592,1440.130005,9.890000343322754
2007-01-24 21:00:00,1.29588,1.29719,1.29556,1.29704,1440.130005,9.890000343322754
2007-01-24 22:00:00,1.29699,1.29729,1.29583,1.2964,1440.130005,9.890000343322754
2007-01-24 23:00:00,1.29645,1.29662,1.29555,1.29613,1440.130005,9.890000343322754
2007-01-25 00:00:00,1.29613,1.29634,1.29526,1.29548,1423.900024,11.220000267028809
2007-01-25 01:00:00,1.29553,1.29692,1.29553,1.29665,1423.900024,11.220000267028809
2007-01-25 02:00:00,1.2967,1.29687,1.29573,1.29611,1423.900024,11.220000267028809
2007-01-25 03:00:00,1.29611,1.29647,1.29558,1.29584,1423.900024,11.220000267028809
2007-01-25 04:00:00,1.29585,1.29647,1.29567,1.29613,1423.900024,11.220000267028809
2007-01-25 05:00:00,1.29613,1.29685,1.29565,1.29587,1423.900024,11.220000267028809
2007-01-25 06:00:00,1.29585,1.29664,1.29553,1.29661,1423.900024,11.220000267028809
2007-01-25 07:00:00,1.29661,1.29909,1.29651,1.29847,1423.900024,11.220000267028809
2007-01-25 08:00:00,1.29846,1.30018,1.29846,1.29865,1423.900024,11.220000267028809
2007-01-25 09:00:00,1.29865,1.29927,1.29651,1.29726,1423.900024,11.220000267028809
2007-01-25 10:00:00,1.2973,1.29912,1.29652,1.29903,1423.900024,11.220000267028809
2007-01-25 11:00:00,1.29897,1.29961,1.29787,1.29884,1423.900024,11.220000267028809
2007-01-25 12:00:00,1.29886,1.29928,1.29742,1.29758,1423.900024,11.220000267028809
2007-01-25 13:00:00,1.29759,1.29917,1.29749,1.29794,1423.900024,11.220000267028809
2007-01-25 14:00:00,1.29799,1.29912,1.29658,1.29823,1423.900024,11.220000267028809
2007-01-25 15:00:00,1.29818,1.2986,1.29689,1.29759,1423.900024,11.220000267028809
2007-01-25 16:00:00,1.29759,1.29812,1.29582,1.29784,1423.900024,11.220000267028809
2007-01-25 17:00:00,1.29782,1.29818,1.29746,1.29812,1423.900024,11.220000267028809
2007-01-25 18:00:00,1.29813,1.29865,1.29577,1.29617,1423.900024,11.220000267028809
2007-01-25 19:00:00,1.29616,1.29618,1.29155,1.29281,1423.900024,11.220000267028809
2007-01-25 20:00:00,1.29287,1.29373,1.29226,1.29363,1423.900024,11.220000267028809
2007-01-25 21:00:00,1.29363,1.29372,1.29297,1.29316,1423.900024,11.220000267028809
2007-01-25 22:00:00,1.29316,1.2936,1.29265,1.29275,1423.900024,11.220000267028809
2007-01-25 23:00:00,1.2927,1.29445,1.29244,1.29345,1423.900024,11.220000267028809
2007-01-26 00:00:00,1.29325,1.29392,1.29325,1.29364,1422.180054,11.130000114440918
2007-01-26 01:00:00,1.29364,1.29382,1.29201,1.2921,1422.180054,11.130000114440918
2007-01-26 02:00:00,1.29213,1.29295,1.292,1.29244,1422.180054,11.130000114440918
2007-01-26 03:00:00,1.29244,1.29261,1.29213,1.29243,1422.180054,11.130000114440918
2007-01-26 04:00:00,1.29241,1.29262,1.29184,1.29194,1422.180054,11.130000114440918
2007-01-26 05:00:00,1.29193,1.29256,1.29186,1.29213,1422.180054,11.130000114440918
2007-01-26 06:00:00,1.29208,1.29268,1.29173,1.29246,1422.180054,11.130000114440918
2007-01-26 07:00:00,1.29249,1.29375,1.29204,1.29311,1422.180054,11.130000114440918
2007-01-26 08:00:00,1.29309,1.29312,1.2907,1.2924,1422.180054,11.130000114440918
2007-01-26 09:00:00,1.2924,1.29285,1.29206,1.29232,1422.180054,11.130000114440918
2007-01-26 10:00:00,1.29233,1.29262,1.29045,1.29104,1422.180054,11.130000114440918
2007-01-26 11:00:00,1.29109,1.29116,1.28914,1.28987,1422.180054,11.130000114440918
2007-01-26 12:00:00,1.28984,1.29112,1.28934,1.29054,1422.180054,11.130000114440918
2007-01-26 13:00:00,1.29052,1.29194,1.28669,1.29186,1422.180054,11.130000114440918
2007-01-26 14:00:00,1.29186,1.29213,1.28888,1.28925,1422.180054,11.130000114440918
2007-01-26 15:00:00,1.28936,1.29205,1.28714,1.29042,1422.180054,11.130000114440918
2007-01-26 16:00:00,1.29043,1.29178,1.29024,1.29086,1422.180054,11.130000114440918
2007-01-26 17:00:00,1.29093,1.29293,1.29086,1.29117,1422.180054,11.130000114440918
2007-01-26 18:00:00,1.29115,1.29179,1.29069,1.29091,1422.180054,11.130000114440918
2007-01-26 19:00:00,1.29091,1.29129,1.29077,1.29082,1422.180054,11.130000114440918
2007-01-26 20:00:00,1.29085,1.29141,1.29075,1.29087,1422.180054,11.130000114440918
2007-01-26 21:00:00,1.29093,1.29153,1.29087,1.2912,1422.180054,11.130000114440918
2007-01-29 00:00:00,1.29199,1.29199,1.2899,1.29029,1420.619995,11.449999809265137
2007-01-29 01:00:00,1.29044,1.29089,1.2902,1.29029,1420.619995,11.449999809265137
2007-01-29 02:00:00,1.29033,1.29069,1.28986,1.29028,1420.619995,11.449999809265137
2007-01-29 03:00:00,1.29031,1.29068,1.29004,1.29066,1420.619995,11.449999809265137
2007-01-29 04:00:00,1.29065,1.29114,1.29044,1.29049,1420.619995,11.449999809265137
2007-01-29 05:00:00,1.29046,1.29069,1.29017,1.29057,1420.619995,11.449999809265137
2007-01-29 06:00:00,1.29059,1.29077,1.29023,1.29033,1420.619995,11.449999809265137
2007-01-29 07:00:00,1.29032,1.29204,1.29015,1.29201,1420.619995,11.449999809265137
2007-01-29 08:00:00,1.29211,1.29224,1.29113,1.29121,1420.619995,11.449999809265137
2007-01-29 09:00:00,1.29112,1.29229,1.29068,1.29166,1420.619995,11.449999809265137
2007-01-29 10:00:00,1.29163,1.29288,1.2913,1.29152,1420.619995,11.449999809265137
2007-01-29 11:00:00,1.29153,1.2925,1.29122,1.29212,1420.619995,11.449999809265137
2007-01-29 12:00:00,1.29214,1.29275,1.29139,1.29176,1420.619995,11.449999809265137
2007-01-29 13:00:00,1.29179,1.29234,1.2908,1.29181,1420.619995,11.449999809265137
2007-01-29 14:00:00,1.2918,1.29352,1.29135,1.29323,1420.619995,11.449999809265137
2007-01-29 15:00:00,1.2932,1.29378,1.29251,1.29343,1420.619995,11.449999809265137
2007-01-29 16:00:00,1.29343,1.29466,1.29313,1.29462,1420.619995,11.449999809265137
2007-01-29 17:00:00,1.29465,1.2966,1.2946,1.29518,1420.619995,11.449999809265137
2007-01-29 18:00:00,1.29516,1.29555,1.29469,1.29506,1420.619995,11.449999809265137
2007-01-29 19:00:00,1.29507,1.29564,1.29502,1.29552,1420.619995,11.449999809265137
2007-01-29 20:00:00,1.29555,1.2956,1.29487,1.29514,1420.619995,11.449999809265137
2007-01-29 21:00:00,1.29515,1.29574,1.29505,1.29561,1420.619995,11.449999809265137
2007-01-29 22:00:00,1.29561,1.29587,1.29494,1.2958,1420.619995,11.449999809265137
2007-01-29 23:00:00,1.2958,1.29631,1.29545,1.29604,1420.619995,11.449999809265137
2007-01-30 00:00:00,1.29604,1.2969,1.29461,1.29478,1428.819946,10.960000038146973
2007-01-30 01:00:00,1.29478,1.29667,1.29478,1.29639,1428.819946,10.960000038146973
2007-01-30 02:00:00,1.29646,1.29678,1.29587,1.29647,1428.819946,10.960000038146973
2007-01-30 03:00:00,1.29649,1.29688,1.29628,1.2967,1428.819946,10.960000038146973
2007-01-30 04:00:00,1.29672,1.29693,1.29604,1.29653,1428.819946,10.960000038146973
2007-01-30 05:00:00,1.29651,1.29663,1.29586,1.29611,1428.819946,10.960000038146973
2007-01-30 06:00:00,1.29617,1.29675,1.29563,1.29619,1428.819946,10.960000038146973
2007-01-30 07:00:00,1.29617,1.29694,1.29566,1.29595,1428.819946,10.960000038146973
2007-01-30 08:00:00,1.29603,1.297,1.29508,1.29593,1428.819946,10.960000038146973
2007-01-30 09:00:00,1.29594,1.29613,1.29517,1.29551,1428.819946,10.960000038146973
2007-01-30 10:00:00,1.29554,1.29659,1.29523,1.29552,1428.819946,10.960000038146973
2007-01-30 11:00:00,1.29557,1.296,1.29527,1.29558,1428.819946,10.960000038146973
2007-01-30 12:00:00,1.29553,1.29803,1.29548,1.29778,1428.819946,10.960000038146973
2007-01-30 13:00:00,1.29779,1.29786,1.29611,1.29621,1428.819946,10.960000038146973
2007-01-30 14:00:00,1.2962,1.29659,1.29465,1.2947,1428.819946,10.960000038146973
2007-01-30 15:00:00,1.29486,1.29638,1.29456,1.29554,1428.819946,10.960000038146973
2007-01-30 16:00:00,1.29555,1.2959,1.29448,1.29537,1428.819946,10.960000038146973
2007-01-30 17:00:00,1.29543,1.29593,1.29536,1.29587,1428.819946,10.960000038146973
2007-01-30 18:00:00,1.29591,1.29648,1.29557,1.29609,1428.819946,10.960000038146973
2007-01-30 19:00:00,1.2961,1.29638,1.29575,1.29612,1428.819946,10.960000038146973
2007-01-30 20:00:00,1.29613,1.29657,1.29585,1.29652,1428.819946,10.960000038146973
2007-01-30 21:00:00,1.29649,1.29695,1.29639,1.2969,1428.819946,10.960000038146973
2007-01-30 22:00:00,1.2969,1.2973,1.29633,1.2964,1428.819946,10.960000038146973
2007-01-30 23:00:00,1.2964,1.29679,1.29607,1.29627,1428.819946,10.960000038146973
2007-01-31 00:00:00,1.29622,1.2964,1.29549,1.29592,1438.23999,10.420000076293944
2007-01-31 01:00:00,1.29592,1.29619,1.2955,1.29592,1438.23999,10.420000076293944
2007-01-31 02:00:00,1.2959,1.29611,1.29561,1.2961,1438.23999,10.420000076293944
2007-01-31 03:00:00,1.29601,1.29618,1.2958,1.29603,1438.23999,10.420000076293944
2007-01-31 04:00:00,1.29597,1.29624,1.29581,1.29597,1438.23999,10.420000076293944
2007-01-31 05:00:00,1.29589,1.29652,1.29573,1.29606,1438.23999,10.420000076293944
2007-01-31 06:00:00,1.29609,1.29633,1.29572,1.29593,1438.23999,10.420000076293944
2007-01-31 07:00:00,1.29591,1.29601,1.29509,1.29509,1438.23999,10.420000076293944
2007-01-31 08:00:00,1.29513,1.2952,1.29326,1.29406,1438.23999,10.420000076293944
2007-01-31 09:00:00,1.29401,1.29435,1.29251,1.2928,1438.23999,10.420000076293944
2007-01-31 10:00:00,1.2928,1.29445,1.29272,1.29385,1438.23999,10.420000076293944
2007-01-31 11:00:00,1.29385,1.29403,1.2935,1.29364,1438.23999,10.420000076293944
2007-01-31 12:00:00,1.29363,1.29598,1.29344,1.29552,1438.23999,10.420000076293944
2007-01-31 13:00:00,1.29552,1.29618,1.29288,1.29375,1438.23999,10.420000076293944
2007-01-31 14:00:00,1.29375,1.29695,1.29373,1.29609,1438.23999,10.420000076293944
2007-01-31 15:00:00,1.29604,1.30164,1.2956,1.29927,1438.23999,10.420000076293944
2007-01-31 16:00:00,1.29934,1.30195,1.29929,1.29975,1438.23999,10.420000076293944
2007-01-31 17:00:00,1.29978,1.30097,1.29955,1.30083,1438.23999,10.420000076293944
2007-01-31 18:00:00,1.30082,1.30109,1.30048,1.30076,1438.23999,10.420000076293944
2007-01-31 19:00:00,1.30077,1.30359,1.29955,1.3029,1438.23999,10.420000076293944
2007-01-31 20:00:00,1.30292,1.30332,1.3024,1.30326,1438.23999,10.420000076293944
2007-01-31 21:00:00,1.30325,1.30347,1.30295,1.30317,1438.23999,10.420000076293944
2007-01-31 22:00:00,1.30315,1.30315,1.3021,1.30236,1438.23999,10.420000076293944
2007-01-31 23:00:00,1.30236,1.30312,1.30203,1.30233,1438.23999,10.420000076293944
2007-02-01 00:00:00,1.30242,1.30292,1.3021,1.30289,1445.939941,10.3100004196167
2007-02-01 01:00:00,1.30289,1.30386,1.30269,1.30342,1445.939941,10.3100004196167
2007-02-01 02:00:00,1.3034,1.30385,1.30279,1.3029,1445.939941,10.3100004196167
2007-02-01 03:00:00,1.30292,1.30324,1.30273,1.30291,1445.939941,10.3100004196167
2007-02-01 04:00:00,1.30292,1.30332,1.30287,1.30322,1445.939941,10.3100004196167
2007-02-01 05:00:00,1.30321,1.30331,1.30262,1.30262,1445.939941,10.3100004196167
2007-02-01 06:00:00,1.30262,1.3033,1.30239,1.30326,1445.939941,10.3100004196167
2007-02-01 07:00:00,1.30322,1.30325,1.30143,1.30207,1445.939941,10.3100004196167
2007-02-01 08:00:00,1.30209,1.3031,1.30157,1.30185,1445.939941,10.3100004196167
2007-02-01 09:00:00,1.30185,1.30277,1.30067,1.30084,1445.939941,10.3100004196167
2007-02-01 10:00:00,1.30084,1.30159,1.30021,1.30122,1445.939941,10.3100004196167
2007-02-01 11:00:00,1.30121,1.30227,1.30116,1.30148,1445.939941,10.3100004196167
2007-02-01 12:00:00,1.30151,1.3021,1.30087,1.30175,1445.939941,10.3100004196167
2007-02-01 13:00:00,1.30177,1.30316,1.30138,1.30184,1445.939941,10.3100004196167
2007-02-01 14:00:00,1.30183,1.30344,1.30158,1.3024,1445.939941,10.3100004196167
2007-02-01 15:00:00,1.3024,1.30516,1.30164,1.30224,1445.939941,10.3100004196167
2007-02-01 16:00:00,1.30228,1.30286,1.30133,1.30208,1445.939941,10.3100004196167
2007-02-01 17:00:00,1.30214,1.30264,1.30156,1.30203,1445.939941,10.3100004196167
2007-02-01 18:00:00,1.30203,1.30258,1.30167,1.30245,1445.939941,10.3100004196167
2007-02-01 19:00:00,1.30248,1.30293,1.30188,1.30207,1445.939941,10.3100004196167
2007-02-01 20:00:00,1.30209,1.30236,1.30184,1.30187,1445.939941,10.3100004196167
2007-02-01 21:00:00,1.30187,1.30249,1.30187,1.30215,1445.939941,10.3100004196167
2007-02-01 22:00:00,1.30225,1.3025,1.3019,1.30238,1445.939941,10.3100004196167
2007-02-01 23:00:00,1.30233,1.30242,1.30155,1.30165,1445.939941,10.3100004196167
2007-02-02 00:00:00,1.30164,1.3022,1.30162,1.30193,1448.390015,10.079999923706056
2007-02-02 01:00:00,1.30197,1.30201,1.30137,1.30168,1448.390015,10.079999923706056
2007-02-02 02:00:00,1.30167,1.30224,1.30167,1.30202,1448.390015,10.079999923706056
2007-02-02 03:00:00,1.30202,1.30224,1.30188,1.30207,1448.390015,10.079999923706056
2007-02-02 04:00:00,1.30206,1.30224,1.30197,1.30218,1448.390015,10.079999923706056
2007-02-02 05:00:00,1.30219,1.30229,1.3017,1.30197,1448.390015,10.079999923706056
2007-02-02 06:00:00,1.30197,1.30238,1.30148,1.30187,1448.390015,10.079999923706056
2007-02-02 07:00:00,1.30188,1.30211,1.30118,1.30159,1448.390015,10.079999923706056
2007-02-02 08:00:00,1.30158,1.30218,1.30118,1.30201,1448.390015,10.079999923706056
2007-02-02 09:00:00,1.30199,1.30248,1.30162,1.30162,1448.390015,10.079999923706056
2007-02-02 10:00:00,1.30163,1.30213,1.3015,1.30181,1448.390015,10.079999923706056
2007-02-02 11:00:00,1.30184,1.30271,1.30171,1.30236,1448.390015,10.079999923706056
2007-02-02 12:00:00,1.30235,1.30258,1.30206,1.30206,1448.390015,10.079999923706056
2007-02-02 13:00:00,1.30203,1.30636,1.30157,1.30408,1448.390015,10.079999923706056
2007-02-02 14:00:00,1.30409,1.30409,1.29745,1.29781,1448.390015,10.079999923706056
2007-02-02 15:00:00,1.29779,1.29826,1.29647,1.29745,1448.390015,10.079999923706056
2007-02-02 16:00:00,1.29746,1.29775,1.29582,1.29595,1448.390015,10.079999923706056
2007-02-02 17:00:00,1.29595,1.29677,1.29514,1.29519,1448.390015,10.079999923706056
2007-02-02 18:00:00,1.29515,1.29577,1.29508,1.29565,1448.390015,10.079999923706056
2007-02-02 19:00:00,1.29567,1.29671,1.29554,1.29651,1448.390015,10.079999923706056
2007-02-02 20:00:00,1.29652,1.29673,1.29588,1.296,1448.390015,10.079999923706056
2007-02-02 21:00:00,1.29598,1.29625,1.29556,1.29566,1448.390015,10.079999923706056
2007-02-05 00:00:00,1.29546,1.29576,1.29508,1.29521,1446.98999,10.550000190734863
2007-02-05 01:00:00,1.29521,1.29588,1.29486,1.29486,1446.98999,10.550000190734863
2007-02-05 02:00:00,1.29491,1.29529,1.29394,1.29454,1446.98999,10.550000190734863
2007-02-05 03:00:00,1.29454,1.29454,1.29365,1.29386,1446.98999,10.550000190734863
2007-02-05 04:00:00,1.29388,1.29429,1.29373,1.29374,1446.98999,10.550000190734863
2007-02-05 05:00:00,1.29381,1.2941,1.29358,1.29367,1446.98999,10.550000190734863
2007-02-05 06:00:00,1.2936,1.29426,1.29313,1.2942,1446.98999,10.550000190734863
2007-02-05 07:00:00,1.2942,1.29591,1.29412,1.29522,1446.98999,10.550000190734863
2007-02-05 08:00:00,1.29521,1.29658,1.29509,1.29568,1446.98999,10.550000190734863
2007-02-05 09:00:00,1.29567,1.29568,1.29374,1.29403,1446.98999,10.550000190734863
2007-02-05 10:00:00,1.29407,1.29431,1.293,1.29303,1446.98999,10.550000190734863
2007-02-05 11:00:00,1.29304,1.29394,1.29304,1.29335,1446.98999,10.550000190734863
2007-02-05 12:00:00,1.29337,1.29356,1.29205,1.29274,1446.98999,10.550000190734863
2007-02-05 13:00:00,1.29273,1.29343,1.29207,1.2934,1446.98999,10.550000190734863
2007-02-05 14:00:00,1.29341,1.29364,1.2914,1.29235,1446.98999,10.550000190734863
